2835.0,2765.0,752400.0,735800.0,66200000.0,66717000.0,4354000.0,4424000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2815.0,2745.0,764100.0,732600.0,65866000.0,66301000.0,4326000.0,4375000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2790.0,2745.0,755500.0,735800.0,65686000.0,66402000.0,4323000.0,4385000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2815.0,2750.0,758100.0,734100.0,65908000.0,66310000.0,4335000.0,4385000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2790.0,2735.0,750000.0,729800.0,65582000.0,65951000.0,4327000.0,4355000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2800.0,2740.0,758300.0,732400.0,66112000.0,66299000.0,4399000.0,4376000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2780.0,2730.0,749000.0,731800.0,65872000.0,66217000.0,4353000.0,4363000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2790.0,2745.0,760200.0,734700.0,65805000.0,66370000.0,4374000.0,4385000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2790.0,2755.0,755300.0,740000.0,65948000.0,66865000.0,4378000.0,4386000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2800.0,2755.0,745100.0,740500.0,66101000.0,66881000.0,4404000.0,4388000.0,0,0.9946428571428572,1.0029526238088846,0.9955068758415152,0.9945504087193461
2780.0,2765.0,741800.0,735800.0,65825000.0,66717000.0,4394000.0,4424000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2770.0,2745.0,742900.0,732600.0,65500000.0,66301000.0,4361000.0,4375000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2785.0,2745.0,747000.0,735800.0,66114000.0,66402000.0,4398000.0,4385000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2780.0,2750.0,740400.0,734100.0,66039000.0,66310000.0,4386000.0,4385000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2750.0,2735.0,726500.0,729800.0,65529000.0,65951000.0,4340000.0,4355000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2750.0,2740.0,724100.0,732400.0,65455000.0,66299000.0,4338000.0,4376000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2755.0,2730.0,725300.0,731800.0,65515000.0,66217000.0,4343000.0,4363000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2755.0,2745.0,730000.0,734700.0,65797000.0,66370000.0,4356000.0,4385000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2765.0,2755.0,732000.0,740000.0,65893000.0,66865000.0,4355000.0,4386000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2795.0,2755.0,739200.0,740500.0,66772000.0,66881000.0,4388000.0,4388000.0,1,1.0053667262969588,1.0166396103896105,1.017402504043611,1.0168641750227894
2690.0,2765.0,676000.0,735800.0,60279000.0,66717000.0,4140000.0,4424000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2670.0,2745.0,670900.0,732600.0,59807000.0,66301000.0,4114000.0,4375000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2680.0,2745.0,675000.0,735800.0,60000000.0,66402000.0,4122000.0,4385000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2690.0,2750.0,673000.0,734100.0,59920000.0,66310000.0,4114000.0,4385000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2680.0,2735.0,671300.0,729800.0,59776000.0,65951000.0,4101000.0,4355000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2685.0,2740.0,683800.0,732400.0,59893000.0,66299000.0,4109000.0,4376000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2680.0,2730.0,681100.0,731800.0,59851000.0,66217000.0,4107000.0,4363000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2685.0,2745.0,681300.0,734700.0,59963000.0,66370000.0,4108000.0,4385000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2695.0,2755.0,683100.0,740000.0,60610000.0,66865000.0,4143000.0,4386000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2710.0,2755.0,685600.0,740500.0,60995000.0,66881000.0,4178000.0,4388000.0,2,0.992619926199262,0.9973745624270712,0.9918845807033363,0.9954523695548109
2760.0,2765.0,733800.0,735800.0,66817000.0,66717000.0,4387000.0,4424000.0,3,1.0018214936247722,0.9976895895623811,0.9986144995632662,1.0
2760.0,2745.0,734100.0,732600.0,66336000.0,66301000.0,4399000.0,4375000.0,3,1.0018214936247722,0.9976895895623811,0.9986144995632662,1.0
2775.0,2745.0,739100.0,735800.0,66562000.0,66402000.0,4449000.0,4385000.0,3,1.0018214936247722,0.9976895895623811,0.9986144995632662,1.0
2785.0,2750.0,737000.0,734100.0,66270000.0,66310000.0,4423000.0,4385000.0,3,1.0018214936247722,0.9976895895623811,0.9986144995632662,1.0
